pid,condition,ctrl,profile,profile_label,human,seg_order,segment,pos,first_seg,at1_pass,av1_pass,attention_pass,BEL1,NARS,GAAIS_pos,GAAIS_neg,GAAIS,SCM_comp,SCM_warm,PE,HM,BG_age,BG_gender,BG_freq_ai,BG_freq_robot,BG_freq_disability,mobile,dur_min,gate_open,watch_s,dwell_s,OH1,OH2,OH3,AU1,CR1,CR2,CR3,R1_CTRL,R1_AI,R1_ORG,R1_USER,R2_CTRL,R2_AI,R2_ORG,R2_USER,OH
364c6be2-f409-417c-b838-4fedadb6d894,HA3,HA,3.0,mobility,1,O5,COL,3,ADV,1,1,True,7.0,7.0,1.4,2.0,1.6666666666666667,6.4,7.0,6.5,4.0,33.0,1.0,3.0,0.0,5.0,1,15.133333333333333,1,115.536,164.732,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,7.0
c4d04504-05c5-47a1-924c-b8a642f57574,A,A,,AI (no operator),0,O2,ADV,1,ADV,1,1,True,4.0,3.9,5.4,5.25,5.333333333333333,6.6,5.25,6.5,6.333333333333333,53.0,1.0,1.0,0.0,4.0,0,18.15,1,214.542,376.368,6.0,6.0,7.0,5.0,6.0,7.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,6.333333333333333
c4d04504-05c5-47a1-924c-b8a642f57574,A,A,,AI (no operator),0,O2,COL,2,ADV,1,1,True,4.0,3.9,5.4,5.25,5.333333333333333,6.6,5.25,6.5,6.333333333333333,53.0,1.0,1.0,0.0,4.0,0,18.15,1,115.309,199.69,6.0,6.0,7.0,6.0,6.0,7.0,,,2.0,1.0,3.0,,2.0,1.0,3.0,6.333333333333333
c4d04504-05c5-47a1-924c-b8a642f57574,A,A,,AI (no operator),0,O2,REL,3,ADV,1,1,True,4.0,3.9,5.4,5.25,5.333333333333333,6.6,5.25,6.5,6.333333333333333,53.0,1.0,1.0,0.0,4.0,0,18.15,1,69.406,143.434,4.0,4.0,6.0,6.0,6.0,7.0,,,2.0,1.0,3.0,,2.0,1.0,3.0,4.666666666666667
b8a69069-dc0d-4ec7-91ed-45d1048ac050,A,A,,AI (no operator),0,O3,COL,1,COL,1,0,True,4.0,6.2,2.2,2.5,2.3333333333333335,7.0,7.0,3.25,4.0,39.0,1.0,1.0,0.0,5.0,1,11.05,1,115.457,203.858,5.0,5.0,3.0,4.0,5.0,5.0,,,3.0,2.0,1.0,,1.0,2.0,3.0,4.333333333333333
b8a69069-dc0d-4ec7-91ed-45d1048ac050,A,A,,AI (no operator),0,O3,REL,2,COL,1,0,True,4.0,6.2,2.2,2.5,2.3333333333333335,7.0,7.0,3.25,4.0,39.0,1.0,1.0,0.0,5.0,1,11.05,1,69.536,124.668,5.0,3.0,3.0,5.0,5.0,5.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,3.6666666666666665
b8a69069-dc0d-4ec7-91ed-45d1048ac050,A,A,,AI (no operator),0,O3,ADV,3,COL,1,0,True,4.0,6.2,2.2,2.5,2.3333333333333335,7.0,7.0,3.25,4.0,39.0,1.0,1.0,0.0,5.0,1,11.05,1,104.049,137.981,6.0,6.0,3.0,6.0,6.0,6.0,,,3.0,2.0,1.0,,1.0,2.0,3.0,5.0
136b751d-5c6a-49f0-814c-66b1dc9014ae,H3,H,3.0,mobility,1,O1,REL,1,REL,1,1,True,2.0,2.8,5.2,5.25,5.222222222222222,5.4,5.0,5.75,6.0,45.0,0.0,5.0,0.0,2.0,0,9.4,1,69.319,127.524,6.0,6.0,5.0,6.0,4.0,6.0,2.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.666666666666667
136b751d-5c6a-49f0-814c-66b1dc9014ae,H3,H,3.0,mobility,1,O1,ADV,2,REL,1,1,True,2.0,2.8,5.2,5.25,5.222222222222222,5.4,5.0,5.75,6.0,45.0,0.0,5.0,0.0,2.0,0,9.4,1,103.833,147.538,6.0,6.0,5.0,6.0,5.0,6.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,5.666666666666667
136b751d-5c6a-49f0-814c-66b1dc9014ae,H3,H,3.0,mobility,1,O1,COL,3,REL,1,1,True,2.0,2.8,5.2,5.25,5.222222222222222,5.4,5.0,5.75,6.0,45.0,0.0,5.0,0.0,2.0,0,9.4,1,115.308,147.893,6.0,6.0,5.0,7.0,6.0,6.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,5.666666666666667
62c71594-3179-42f1-9ec7-2e836f87307a,H2,H,2.0,intellectual,1,O6,COL,1,COL,1,1,True,6.0,4.2,4.0,4.25,4.111111111111111,4.4,5.25,5.5,4.333333333333333,20.0,1.0,3.0,0.0,4.0,0,13.033333333333333,1,115.516,200.421,5.0,6.0,4.0,5.0,6.0,6.0,6.0,1.0,,2.0,3.0,1.0,,3.0,2.0,5.0
62c71594-3179-42f1-9ec7-2e836f87307a,H2,H,2.0,intellectual,1,O6,ADV,2,COL,1,1,True,6.0,4.2,4.0,4.25,4.111111111111111,4.4,5.25,5.5,4.333333333333333,20.0,1.0,3.0,0.0,4.0,0,13.033333333333333,1,104.0,224.403,6.0,6.0,5.0,4.0,5.0,6.0,6.0,2.0,,3.0,1.0,2.0,,3.0,1.0,5.666666666666667
62c71594-3179-42f1-9ec7-2e836f87307a,H2,H,2.0,intellectual,1,O6,REL,3,COL,1,1,True,6.0,4.2,4.0,4.25,4.111111111111111,4.4,5.25,5.5,4.333333333333333,20.0,1.0,3.0,0.0,4.0,0,13.033333333333333,1,69.635,103.601,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.666666666666667
a38db428-ca2c-484a-8c17-bde5ae67ed94,HA3,HA,3.0,mobility,1,O6,COL,1,COL,1,1,True,6.0,3.8,6.0,6.0,6.0,6.4,6.0,5.75,6.0,53.0,0.0,5.0,0.0,1.0,0,16.883333333333333,1,181.639,356.038,7.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,7.0
a38db428-ca2c-484a-8c17-bde5ae67ed94,HA3,HA,3.0,mobility,1,O6,ADV,2,COL,1,1,True,6.0,3.8,6.0,6.0,6.0,6.4,6.0,5.75,6.0,53.0,0.0,5.0,0.0,1.0,0,16.883333333333333,1,103.781,156.314,7.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,7.0
a38db428-ca2c-484a-8c17-bde5ae67ed94,HA3,HA,3.0,mobility,1,O6,REL,3,COL,1,1,True,6.0,3.8,6.0,6.0,6.0,6.4,6.0,5.75,6.0,53.0,0.0,5.0,0.0,1.0,0,16.883333333333333,1,69.402,153.651,7.0,7.0,7.0,6.0,7.0,6.0,7.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,7.0
c5f04cce-2bf5-409c-a239-55b85cd51485,HA3,HA,3.0,mobility,1,O2,ADV,1,ADV,1,1,True,6.0,2.8,5.4,5.5,5.444444444444445,5.6,6.25,6.0,6.666666666666667,35.0,1.0,4.0,0.0,2.0,0,25.233333333333334,1,103.788,296.124,6.0,7.0,7.0,6.0,6.0,6.0,5.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,6.666666666666667
c5f04cce-2bf5-409c-a239-55b85cd51485,HA3,HA,3.0,mobility,1,O2,COL,2,ADV,1,1,True,6.0,2.8,5.4,5.5,5.444444444444445,5.6,6.25,6.0,6.666666666666667,35.0,1.0,4.0,0.0,2.0,0,25.233333333333334,1,115.281,219.175,6.0,7.0,6.0,6.0,6.0,6.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,6.333333333333333
c5f04cce-2bf5-409c-a239-55b85cd51485,HA3,HA,3.0,mobility,1,O2,REL,3,ADV,1,1,True,6.0,2.8,5.4,5.5,5.444444444444445,5.6,6.25,6.0,6.666666666666667,35.0,1.0,4.0,0.0,2.0,0,25.233333333333334,1,69.281,156.017,6.0,5.0,6.0,7.0,7.0,6.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.666666666666667
c9cf014c-d699-412e-ba22-b9d6fdc80a3a,HA2,HA,2.0,intellectual,1,O1,REL,1,REL,1,1,True,4.0,2.9,6.0,6.5,6.222222222222222,5.4,6.0,7.0,7.0,58.0,1.0,5.0,0.0,4.0,1,13.9,1,69.57,194.502,6.0,6.0,7.0,7.0,6.0,7.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,6.333333333333333
c9cf014c-d699-412e-ba22-b9d6fdc80a3a,HA2,HA,2.0,intellectual,1,O1,ADV,2,REL,1,1,True,4.0,2.9,6.0,6.5,6.222222222222222,5.4,6.0,7.0,7.0,58.0,1.0,5.0,0.0,4.0,1,13.9,1,104.018,211.909,7.0,7.0,7.0,7.0,5.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,7.0
c9cf014c-d699-412e-ba22-b9d6fdc80a3a,HA2,HA,2.0,intellectual,1,O1,COL,3,REL,1,1,True,4.0,2.9,6.0,6.5,6.222222222222222,5.4,6.0,7.0,7.0,58.0,1.0,5.0,0.0,4.0,1,13.9,1,115.523,189.494,6.0,6.0,7.0,6.0,6.0,6.0,7.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,6.333333333333333
202259fc-2c7b-4a0c-b174-478213de5541,H3,H,3.0,mobility,1,O3,COL,1,COL,1,1,True,6.0,4.1,3.8,3.25,3.5555555555555554,6.0,6.0,6.0,6.0,40.0,1.0,4.0,0.0,2.0,0,15.45,1,115.307,248.892,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.0
202259fc-2c7b-4a0c-b174-478213de5541,H3,H,3.0,mobility,1,O3,REL,2,COL,1,1,True,6.0,4.1,3.8,3.25,3.5555555555555554,6.0,6.0,6.0,6.0,40.0,1.0,4.0,0.0,2.0,0,15.45,1,69.341,146.626,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,,3.0,2.0,1.0,,2.0,3.0,6.0
202259fc-2c7b-4a0c-b174-478213de5541,H3,H,3.0,mobility,1,O3,ADV,3,COL,1,1,True,6.0,4.1,3.8,3.25,3.5555555555555554,6.0,6.0,6.0,6.0,40.0,1.0,4.0,0.0,2.0,0,15.45,1,103.797,177.578,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.0
b6913927-5be4-4fcd-8639-c7ab7f4a9b7c,HA3,HA,3.0,mobility,1,O3,COL,1,COL,0,1,False,6.0,2.8,6.0,5.5,5.777777777777778,4.6,5.0,7.0,7.0,41.0,0.0,5.0,0.0,3.0,1,20.25,1,115.497,331.871,6.0,6.0,7.0,6.0,7.0,6.0,7.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,6.333333333333333
b6913927-5be4-4fcd-8639-c7ab7f4a9b7c,HA3,HA,3.0,mobility,1,O3,REL,2,COL,0,1,False,6.0,2.8,6.0,5.5,5.777777777777778,4.6,5.0,7.0,7.0,41.0,0.0,5.0,0.0,3.0,1,20.25,1,69.544,244.361,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,7.0
b6913927-5be4-4fcd-8639-c7ab7f4a9b7c,HA3,HA,3.0,mobility,1,O3,ADV,3,COL,0,1,False,6.0,2.8,6.0,5.5,5.777777777777778,4.6,5.0,7.0,7.0,41.0,0.0,5.0,0.0,3.0,1,20.25,1,103.99,203.727,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,7.0
ce174151-9589-4aac-a1dd-0f7de2219862,HA2,HA,2.0,intellectual,1,O4,REL,1,REL,1,1,True,7.0,4.1,5.2,5.25,5.222222222222222,5.2,6.0,5.25,7.0,63.0,1.0,5.0,1.0,3.0,0,12.683333333333334,1,69.402,180.166,6.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,5.666666666666667
ce174151-9589-4aac-a1dd-0f7de2219862,HA2,HA,2.0,intellectual,1,O4,COL,2,REL,1,1,True,7.0,4.1,5.2,5.25,5.222222222222222,5.2,6.0,5.25,7.0,63.0,1.0,5.0,1.0,3.0,0,12.683333333333334,1,115.347,188.25,5.0,5.0,6.0,6.0,6.0,7.0,7.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,5.333333333333333
ce174151-9589-4aac-a1dd-0f7de2219862,HA2,HA,2.0,intellectual,1,O4,ADV,3,REL,1,1,True,7.0,4.1,5.2,5.25,5.222222222222222,5.2,6.0,5.25,7.0,63.0,1.0,5.0,1.0,3.0,0,12.683333333333334,1,103.85,159.549,7.0,5.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,6.0
014b2ee2-66c3-4c83-9ac6-bac89c21d35a,H3,H,3.0,mobility,1,O3,COL,1,COL,1,1,True,7.0,1.7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,46.0,1.0,5.0,0.0,0.0,0,10.6,1,115.443,216.233,7.0,7.0,7.0,7.0,2.0,2.0,7.0,1.0,,3.0,2.0,1.0,,2.0,3.0,7.0
014b2ee2-66c3-4c83-9ac6-bac89c21d35a,H3,H,3.0,mobility,1,O3,REL,2,COL,1,1,True,7.0,1.7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,46.0,1.0,5.0,0.0,0.0,0,10.6,1,69.512,114.048,7.0,7.0,7.0,7.0,2.0,4.0,7.0,1.0,,2.0,3.0,1.0,,3.0,2.0,7.0
014b2ee2-66c3-4c83-9ac6-bac89c21d35a,H3,H,3.0,mobility,1,O3,ADV,3,COL,1,1,True,7.0,1.7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,46.0,1.0,5.0,0.0,0.0,0,10.6,1,103.918,144.499,7.0,7.0,7.0,7.0,2.0,2.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
e203ac02-88e3-4e95-82bc-16c6651e71bb,HA2,HA,2.0,intellectual,1,O1,REL,1,REL,1,1,True,3.0,3.7,6.2,4.75,5.555555555555555,5.6,4.25,5.25,3.6666666666666665,29.0,0.0,5.0,0.0,2.0,0,12.233333333333333,1,69.349,140.695,6.0,5.0,7.0,3.0,5.0,6.0,6.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,6.0
e203ac02-88e3-4e95-82bc-16c6651e71bb,HA2,HA,2.0,intellectual,1,O1,ADV,2,REL,1,1,True,3.0,3.7,6.2,4.75,5.555555555555555,5.6,4.25,5.25,3.6666666666666665,29.0,0.0,5.0,0.0,2.0,0,12.233333333333333,1,105.239,161.353,6.0,6.0,7.0,4.0,5.0,6.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,6.333333333333333
e203ac02-88e3-4e95-82bc-16c6651e71bb,HA2,HA,2.0,intellectual,1,O1,COL,3,REL,1,1,True,3.0,3.7,6.2,4.75,5.555555555555555,5.6,4.25,5.25,3.6666666666666665,29.0,0.0,5.0,0.0,2.0,0,12.233333333333333,1,115.264,188.958,6.0,7.0,5.0,5.0,4.0,6.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,6.0
15c630d5-7ed6-4068-a4cf-6615ad2bd158,H2,H,2.0,intellectual,1,O2,ADV,1,ADV,1,1,True,7.0,4.1,3.4,3.25,3.3333333333333335,3.6,4.25,4.0,5.0,55.0,0.0,4.0,2.0,4.0,0,10.9,1,105.288,181.285,5.0,5.0,6.0,6.0,4.0,5.0,7.0,1.0,,3.0,2.0,1.0,,3.0,2.0,5.333333333333333
15c630d5-7ed6-4068-a4cf-6615ad2bd158,H2,H,2.0,intellectual,1,O2,COL,2,ADV,1,1,True,7.0,4.1,3.4,3.25,3.3333333333333335,3.6,4.25,4.0,5.0,55.0,0.0,4.0,2.0,4.0,0,10.9,1,115.262,155.935,3.0,4.0,6.0,5.0,5.0,3.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.333333333333333
15c630d5-7ed6-4068-a4cf-6615ad2bd158,H2,H,2.0,intellectual,1,O2,REL,3,ADV,1,1,True,7.0,4.1,3.4,3.25,3.3333333333333335,3.6,4.25,4.0,5.0,55.0,0.0,4.0,2.0,4.0,0,10.9,1,69.887,99.895,6.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.666666666666667
9f7a481b-3bf6-48f6-9308-78eb390c1630,HA3,HA,3.0,mobility,1,O4,REL,1,REL,1,1,True,5.0,4.6,3.8,4.5,4.111111111111111,5.6,5.0,5.5,4.666666666666667,35.0,1.0,3.0,0.0,4.0,0,13.7,1,69.333,204.267,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,4.666666666666667
9f7a481b-3bf6-48f6-9308-78eb390c1630,HA3,HA,3.0,mobility,1,O4,COL,2,REL,1,1,True,5.0,4.6,3.8,4.5,4.111111111111111,5.6,5.0,5.5,4.666666666666667,35.0,1.0,3.0,0.0,4.0,0,13.7,1,115.314,206.132,6.0,6.0,6.0,6.0,5.0,5.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,6.0
9f7a481b-3bf6-48f6-9308-78eb390c1630,HA3,HA,3.0,mobility,1,O4,ADV,3,REL,1,1,True,5.0,4.6,3.8,4.5,4.111111111111111,5.6,5.0,5.5,4.666666666666667,35.0,1.0,3.0,0.0,4.0,0,13.7,1,103.817,141.771,6.0,6.0,5.0,6.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.666666666666667
6ad4d624-f094-429a-a22e-24b4d17ea566,H3,H,3.0,mobility,1,O2,ADV,1,ADV,1,1,True,6.0,4.7,5.4,5.5,5.444444444444445,3.2,4.75,4.0,6.0,40.0,0.0,4.0,3.0,4.0,0,21.616666666666667,1,103.861,219.634,5.0,6.0,6.0,6.0,5.0,4.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,5.666666666666667
6ad4d624-f094-429a-a22e-24b4d17ea566,H3,H,3.0,mobility,1,O2,COL,2,ADV,1,1,True,6.0,4.7,5.4,5.5,5.444444444444445,3.2,4.75,4.0,6.0,40.0,0.0,4.0,3.0,4.0,0,21.616666666666667,1,115.304,205.536,5.0,5.0,5.0,4.0,6.0,5.0,6.0,1.0,,3.0,2.0,2.0,,3.0,1.0,5.0
6ad4d624-f094-429a-a22e-24b4d17ea566,H3,H,3.0,mobility,1,O2,REL,3,ADV,1,1,True,6.0,4.7,5.4,5.5,5.444444444444445,3.2,4.75,4.0,6.0,40.0,0.0,4.0,3.0,4.0,0,21.616666666666667,1,69.416,121.602,5.0,3.0,4.0,5.0,6.0,5.0,5.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.0
da19f7ea-9ac8-4e50-be4d-cc0c36fbc011,A,A,,AI (no operator),0,O1,REL,1,REL,1,1,True,5.0,4.6,4.0,3.0,3.5555555555555554,5.4,6.0,4.75,5.333333333333333,43.0,0.0,1.0,0.0,1.0,1,21.35,1,69.36,295.277,5.0,6.0,5.0,5.0,4.0,6.0,,,3.0,1.0,2.0,,2.0,3.0,1.0,5.333333333333333
da19f7ea-9ac8-4e50-be4d-cc0c36fbc011,A,A,,AI (no operator),0,O1,ADV,2,REL,1,1,True,5.0,4.6,4.0,3.0,3.5555555555555554,5.4,6.0,4.75,5.333333333333333,43.0,0.0,1.0,0.0,1.0,1,21.35,1,103.811,151.729,6.0,5.0,4.0,6.0,5.0,6.0,,,3.0,2.0,1.0,,2.0,1.0,3.0,5.0
da19f7ea-9ac8-4e50-be4d-cc0c36fbc011,A,A,,AI (no operator),0,O1,COL,3,REL,1,1,True,5.0,4.6,4.0,3.0,3.5555555555555554,5.4,6.0,4.75,5.333333333333333,43.0,0.0,1.0,0.0,1.0,1,21.35,1,115.255,146.442,6.0,7.0,4.0,5.0,5.0,5.0,,,2.0,1.0,3.0,,3.0,2.0,1.0,5.666666666666667
6e2cff5b-8406-4065-b837-349b928b7479,HA2,HA,2.0,intellectual,1,O2,ADV,1,ADV,1,1,True,6.0,2.2,3.8,1.75,2.888888888888889,4.4,4.0,2.75,2.0,48.0,0.0,4.0,0.0,2.0,1,20.95,1,104.037,316.38,6.0,6.0,5.0,2.0,4.0,6.0,5.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,5.666666666666667
6e2cff5b-8406-4065-b837-349b928b7479,HA2,HA,2.0,intellectual,1,O2,COL,2,ADV,1,1,True,6.0,2.2,3.8,1.75,2.888888888888889,4.4,4.0,2.75,2.0,48.0,0.0,4.0,0.0,2.0,1,20.95,1,115.646,323.77,3.0,5.0,5.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,4.333333333333333
6e2cff5b-8406-4065-b837-349b928b7479,HA2,HA,2.0,intellectual,1,O2,REL,3,ADV,1,1,True,6.0,2.2,3.8,1.75,2.888888888888889,4.4,4.0,2.75,2.0,48.0,0.0,4.0,0.0,2.0,1,20.95,1,69.557,169.283,5.0,2.0,5.0,2.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0
8faa2c60-32b2-46cc-b834-ece3bd317218,H1,H,1.0,no mention,1,O6,COL,1,COL,1,1,True,6.0,2.6,6.8,6.0,6.444444444444445,6.0,6.75,7.0,7.0,54.0,1.0,5.0,4.0,5.0,0,13.05,1,115.536,189.902,7.0,7.0,7.0,6.0,6.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
8faa2c60-32b2-46cc-b834-ece3bd317218,H1,H,1.0,no mention,1,O6,ADV,2,COL,1,1,True,6.0,2.6,6.8,6.0,6.444444444444445,6.0,6.75,7.0,7.0,54.0,1.0,5.0,4.0,5.0,0,13.05,1,125.867,190.194,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
8faa2c60-32b2-46cc-b834-ece3bd317218,H1,H,1.0,no mention,1,O6,REL,3,COL,1,1,True,6.0,2.6,6.8,6.0,6.444444444444445,6.0,6.75,7.0,7.0,54.0,1.0,5.0,4.0,5.0,0,13.05,1,69.007,112.308,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,7.0
463fb380-f570-480d-9931-42f2ad557433,H2,H,2.0,intellectual,1,O1,REL,1,REL,1,1,True,5.0,4.9,4.8,4.75,4.777777777777778,4.4,4.0,2.25,2.0,30.0,1.0,5.0,0.0,2.0,0,11.116666666666667,1,69.398,144.587,5.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.333333333333333
463fb380-f570-480d-9931-42f2ad557433,H2,H,2.0,intellectual,1,O1,ADV,2,REL,1,1,True,5.0,4.9,4.8,4.75,4.777777777777778,4.4,4.0,2.25,2.0,30.0,1.0,5.0,0.0,2.0,0,11.116666666666667,1,103.852,161.001,5.0,5.0,4.0,5.0,5.0,6.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,4.666666666666667
463fb380-f570-480d-9931-42f2ad557433,H2,H,2.0,intellectual,1,O1,COL,3,REL,1,1,True,5.0,4.9,4.8,4.75,4.777777777777778,4.4,4.0,2.25,2.0,30.0,1.0,5.0,0.0,2.0,0,11.116666666666667,1,115.288,157.104,3.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,,3.0,2.0,1.0,,3.0,2.0,3.0
f0d763cf-fc0d-42f1-9379-08fb0ef37848,H2,H,2.0,intellectual,1,O4,REL,1,REL,1,1,True,4.0,2.9,7.0,5.0,6.111111111111111,6.0,6.5,4.0,4.333333333333333,28.0,0.0,5.0,0.0,4.0,0,22.616666666666667,1,69.32,215.466,7.0,7.0,5.0,2.0,6.0,7.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.333333333333333
f0d763cf-fc0d-42f1-9379-08fb0ef37848,H2,H,2.0,intellectual,1,O4,COL,2,REL,1,1,True,4.0,2.9,7.0,5.0,6.111111111111111,6.0,6.5,4.0,4.333333333333333,28.0,0.0,5.0,0.0,4.0,0,22.616666666666667,1,115.269,193.372,6.0,5.0,3.0,2.0,4.0,6.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,4.666666666666667
f0d763cf-fc0d-42f1-9379-08fb0ef37848,H2,H,2.0,intellectual,1,O4,ADV,3,REL,1,1,True,4.0,2.9,7.0,5.0,6.111111111111111,6.0,6.5,4.0,4.333333333333333,28.0,0.0,5.0,0.0,4.0,0,22.616666666666667,1,103.837,193.36,5.0,6.0,2.0,3.0,5.0,5.0,6.0,1.0,,3.0,2.0,1.0,,3.0,2.0,4.333333333333333
264bd985-be06-4236-b801-8bf606006339,HA1,HA,1.0,no mention,1,O2,ADV,1,ADV,0,1,False,5.0,2.6,5.2,5.0,5.111111111111111,6.0,6.75,6.0,7.0,51.0,0.0,4.0,0.0,1.0,1,18.716666666666665,1,103.873,270.413,6.0,7.0,7.0,6.0,6.0,6.0,3.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,6.666666666666667
264bd985-be06-4236-b801-8bf606006339,HA1,HA,1.0,no mention,1,O2,COL,2,ADV,0,1,False,5.0,2.6,5.2,5.0,5.111111111111111,6.0,6.75,6.0,7.0,51.0,0.0,4.0,0.0,1.0,1,18.716666666666665,1,115.365,293.597,5.0,5.0,7.0,6.0,6.0,6.0,6.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,5.666666666666667
264bd985-be06-4236-b801-8bf606006339,HA1,HA,1.0,no mention,1,O2,REL,3,ADV,0,1,False,5.0,2.6,5.2,5.0,5.111111111111111,6.0,6.75,6.0,7.0,51.0,0.0,4.0,0.0,1.0,1,18.716666666666665,1,69.393,188.171,6.0,6.0,7.0,7.0,6.0,6.0,6.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,4.0,6.333333333333333
4a8b5ef8-e2d7-413d-ad19-dffc975b1fcb,HA3,HA,3.0,mobility,1,O2,ADV,1,ADV,1,1,True,6.0,5.1,3.4,2.5,3.0,5.0,6.0,6.0,6.0,41.0,1.0,4.0,1.0,3.0,0,17.266666666666666,1,103.87,164.498,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,6.0
4a8b5ef8-e2d7-413d-ad19-dffc975b1fcb,HA3,HA,3.0,mobility,1,O2,COL,2,ADV,1,1,True,6.0,5.1,3.4,2.5,3.0,5.0,6.0,6.0,6.0,41.0,1.0,4.0,1.0,3.0,0,17.266666666666666,1,115.304,201.824,6.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,1.0,6.0
4a8b5ef8-e2d7-413d-ad19-dffc975b1fcb,HA3,HA,3.0,mobility,1,O2,REL,3,ADV,1,1,True,6.0,5.1,3.4,2.5,3.0,5.0,6.0,6.0,6.0,41.0,1.0,4.0,1.0,3.0,0,17.266666666666666,1,69.355,173.269,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,6.0
bb025fff-aab5-4a7a-8e38-52762a053619,H3,H,3.0,mobility,1,O5,ADV,1,ADV,1,1,True,6.0,4.2,5.2,5.75,5.444444444444445,3.6,4.25,4.25,3.6666666666666665,73.0,1.0,5.0,0.0,3.0,1,19.266666666666666,1,103.954,317.957,7.0,7.0,5.0,5.0,6.0,6.0,7.0,1.0,,2.0,3.0,1.0,,3.0,2.0,6.333333333333333
